,npi,total_claim_count,bene_count,opioid_claim_count,opioid_day_supply,opioid_bene_count,opioid_prescriber_rate,credential_md,credential_rn,credential_phd,credential_dds,credential_pa,credential_mba,clusters
355,1770531337,8518,1122,5406,160882,1032,63.47,1,0,0,0,0,0,0
356,1942558556,10531,853,5402,159830,674,51.3,1,0,0,0,0,0,0
357,1407827918,7234,560,5401,156704,522,74.66,1,0,0,0,0,0,0
358,1922080415,21903,622,5391,159061,364,24.61,1,0,0,0,0,0,0
359,1417900473,6855,476,5378,115393,439,78.45,0,0,0,0,0,0,0
360,1730379231,9454,366,5376,153855,328,56.86,1,0,0,0,0,0,0
361,1902082258,7022,976,5373,159047,937,76.52,0,0,0,0,0,0,0
362,1528045978,7694,962,5367,159449,843,69.76,1,0,0,0,0,0,0
363,1316105182,11140,423,5360,159629,401,48.11,1,0,0,0,0,0,0
364,1366485229,7677,1579,5360,154106,1381,69.82,1,0,0,0,0,0,0
365,1891714960,7277,540,5356,154128,497,73.6,0,0,0,0,1,0,1
366,1083619670,202291,1397,5342,78887,612,2.64,1,0,0,0,0,0,-1
367,1801819206,8295,402,5338,119269,364,64.35,1,0,0,0,0,0,0
368,1164456240,8150,657,5319,148015,636,65.26,1,0,0,0,0,0,0
369,1639373129,6425,564,5319,152277,510,82.79,0,0,0,0,0,0,0
370,1699755868,8230,382,5309,157463,364,64.51,1,0,0,0,0,0,0
371,1750360327,7600,719,5303,157929,689,69.78,1,0,0,0,0,0,0
372,1184800971,9087,1189,5300,156409,1053,58.33,0,0,0,0,0,0,0
373,1346490851,7575,915,5296,152986,869,69.91,1,0,0,0,0,0,0
374,1659377687,7913,865,5296,154525,805,66.93,1,0,0,0,0,0,0
375,1174788970,10051,1525,5292,143799,1335,52.65,1,0,0,0,0,0,0
376,1770527095,10743,547,5286,158070,529,49.2,1,0,0,0,0,0,0
377,1669437869,8402,907,5279,155344,781,62.83,1,0,0,0,0,0,0
378,1609989870,8557,578,5277,143047,508,61.67,1,0,0,0,0,0,0
379,1891768537,8970,871,5277,157106,601,58.83,1,0,0,0,0,0,0
380,1932279163,8089,883,5276,91177,613,65.22,1,0,0,0,0,0,0
381,1851696967,7138,915,5261,155699,831,73.7,0,0,0,0,1,0,1
382,1558490748,7858,537,5257,156280,483,66.9,1,0,0,0,0,0,0
383,1770507931,19299,382,5254,151987,276,27.22,1,0,0,0,0,0,0
384,1972596757,11417,1710,5252,141613,1664,46.0,1,0,0,0,0,0,0
385,1689614737,23814,1061,5251,154631,555,22.05,1,0,0,0,0,0,0
386,1689766065,10807,368,5241,157843,344,48.5,0,0,0,0,0,0,0
387,1528055027,9114,1181,5239,155018,1062,57.48,1,0,0,0,0,0,0
388,1356321749,8268,757,5234,148782,694,63.3,0,0,0,0,1,0,1
389,1316128549,8408,748,5231,154740,697,62.21,1,0,0,0,0,0,0
390,1588981849,7246,889,5230,156284,849,72.18,1,0,0,0,0,0,0
391,1770518524,6571,1324,5226,154830,1221,79.53,1,0,0,0,0,0,0
392,1194846394,7204,1055,5225,152908,959,72.53,0,0,0,0,0,0,0
393,1568449478,9371,534,5222,151545,496,55.73,1,0,0,0,0,0,0
394,1912044793,6526,1304,5222,147068,1209,80.02,1,0,0,0,0,0,0
395,1982061701,8328,710,5218,152625,677,62.66,0,1,0,0,0,0,3
396,1265819775,9304,806,5216,155758,706,56.06,0,0,0,0,0,0,0
397,1811942535,7866,658,5213,151366,562,66.27,1,0,0,0,0,0,0
398,1740270750,7475,1288,5209,152796,1172,69.69,1,0,0,0,0,0,0
399,1104013614,8081,844,5203,154895,786,64.39,0,0,0,0,1,0,1
400,1265431316,44231,978,5200,151017,548,11.76,1,0,1,0,0,0,-1
401,1538117049,7202,306,5179,143333,290,71.91,1,0,0,0,0,0,0
402,1841217684,9754,534,5159,151116,516,52.89,1,0,0,0,0,0,0
403,1356322614,7744,547,5157,153826,491,66.59,0,1,0,0,0,0,3
404,1083735765,7130,493,5150,153759,444,72.23,1,0,0,0,0,0,0
405,1801828553,6925,1070,5150,147929,958,74.37,1,0,0,0,0,0,0
406,1134179054,7721,631,5148,156136,544,66.68,1,0,0,0,0,0,0
407,1861892424,7684,419,5143,147108,404,66.93,0,0,0,0,1,0,1
408,1730346966,9326,696,5129,152056,627,55.0,1,0,0,0,0,0,0
409,1184638033,20242,1428,5118,151631,849,25.28,1,0,0,0,0,0,0
410,1124298344,7236,633,5109,151379,535,70.61,1,0,0,0,0,0,0
411,1891742227,7924,605,5103,151112,560,64.4,1,0,0,0,0,0,0
412,1992728141,7714,1265,5102,148086,1183,66.14,1,0,0,0,0,0,0
413,1881665248,9952,807,5101,155886,659,51.26,1,0,0,0,0,0,0
414,1871563726,8105,566,5098,149212,550,62.9,1,0,0,0,0,0,0
415,1275526592,8393,414,5097,157281,392,60.73,1,0,0,0,0,0,0
416,1467797811,10530,1016,5096,150293,769,48.4,1,0,0,0,0,0,0
417,1225114051,9192,1049,5087,150556,875,55.34,1,0,0,0,0,0,0
418,1437142320,60845,1240,5083,131263,640,8.35,1,0,0,0,0,0,0
419,1871823849,5955,977,5082,147001,939,85.34,1,0,0,0,0,0,0
420,1225258502,7014,432,5076,149636,391,72.37,0,0,0,0,0,0,0
421,1205163615,7915,949,5074,152003,907,64.11,0,0,0,0,0,0,0
422,1518170927,8169,1215,5074,141857,1087,62.11,1,0,0,0,0,0,0
423,1770580144,7692,412,5070,146396,369,65.91,0,0,0,0,0,0,0
424,1245264696,36841,959,5066,147878,534,13.75,0,0,0,0,0,0,0
425,1104233907,7916,788,5060,145429,733,63.92,0,0,0,0,0,0,0
426,1841371499,7257,637,5053,147902,571,69.63,1,0,0,0,0,0,0
427,1043232432,6857,961,5050,147900,899,73.65,1,0,0,0,0,0,0
428,1548231848,7009,618,5048,140956,516,72.02,1,0,0,0,0,0,0
429,1508825456,7978,402,5040,149171,366,63.17,0,0,0,0,0,0,0
430,1932279429,7895,625,5026,148951,581,63.66,0,1,0,0,0,0,3
431,1629298500,7732,773,5024,140380,757,64.98,1,0,0,0,0,0,0
432,1184618597,10826,587,5019,150280,494,46.36,1,0,0,0,0,0,0
433,1851433460,8417,641,5017,148082,588,59.61,1,0,0,0,0,0,0
434,1730369307,6700,594,5014,145797,561,74.84,0,0,0,0,0,0,0
435,1255682043,7322,722,5011,146317,678,68.44,0,0,0,0,1,0,1
436,1225355993,8292,906,5010,141158,845,60.42,1,0,0,0,0,0,0
437,1942347877,9436,1022,5005,145783,955,53.04,1,0,0,0,0,0,0
438,1750578878,7393,291,5001,139583,279,67.65,0,0,0,0,0,0,0
439,1174527972,7340,1039,4994,148174,982,68.04,1,0,0,0,0,0,0
440,1205949914,9695,812,4993,148185,711,51.5,1,0,0,0,0,0,0
441,1699064659,6406,573,4982,146723,558,77.77,0,0,0,0,0,0,0
442,1558750950,7795,1061,4975,146122,950,63.82,0,0,0,0,0,0,0
443,1740464551,9372,379,4973,144788,357,53.06,1,1,1,1,1,1,2
444,1467619254,6001,694,4966,147275,663,82.75,1,0,0,0,0,0,0
445,1538104344,7916,414,4962,146988,385,62.68,1,0,0,0,0,0,0
446,1720269525,6953,549,4953,148485,527,71.24,1,0,0,0,0,0,0
447,1336285790,7568,914,4949,140032,881,65.39,1,0,0,0,0,0,0
448,1316482821,7452,413,4948,145576,406,66.4,1,1,1,1,1,1,2
449,1316189905,7185,1366,4938,145050,1179,68.73,1,0,0,0,0,0,0
450,1346243532,6688,826,4937,147711,798,73.82,1,0,0,0,0,0,0
451,1710916622,6977,680,4935,137445,632,70.73,1,0,0,0,0,0,0
452,1083719504,8077,543,4925,147071,508,60.98,0,0,0,0,0,0,0
453,1821075227,6744,322,4905,136533,313,72.73,0,0,0,0,1,0,1
454,1255670576,7471,810,4904,143916,773,65.64,0,0,0,0,0,0,0
455,1992870380,6788,773,4904,147175,698,72.25,1,0,0,0,0,0,0
456,1346204039,8476,481,4902,145808,443,57.83,1,0,0,0,0,0,0
457,1053300970,7923,540,4894,144607,488,61.77,1,0,0,0,0,0,0
458,1629011283,169932,1234,4894,99260,546,2.88,1,0,0,0,0,0,-1
459,1467630145,5745,651,4893,146359,632,85.17,0,0,0,0,0,0,0
460,1982671392,6580,871,4887,144548,775,74.27,1,0,0,0,0,0,0
461,1881673382,7727,777,4886,141761,717,63.23,1,0,0,0,0,0,0
462,1588752810,7333,594,4884,145627,536,66.6,0,0,0,0,0,0,0
463,1962516112,10682,424,4884,142282,351,45.72,1,0,0,0,0,0,0
464,1649510090,8312,963,4881,141491,955,58.72,0,0,0,0,0,0,0
465,1770766313,6881,1182,4874,139141,1102,70.83,1,0,0,0,0,0,0
466,1598788689,154552,4115,4869,75841,899,3.15,0,0,0,0,0,0,-1
467,1225029010,7909,582,4863,138014,511,61.49,0,0,0,0,1,0,1
468,1962898403,7770,358,4861,129589,330,62.56,0,1,0,0,0,0,3
469,1083692982,8581,606,4859,142926,576,56.63,1,0,0,0,0,0,0
470,1134355845,8472,768,4857,135536,696,57.33,1,0,0,0,0,0,0
471,1548263734,6702,769,4854,144129,721,72.43,1,0,0,0,0,0,0
472,1871600148,7113,481,4853,138770,423,68.23,0,0,0,0,0,0,0
473,1396951596,7208,689,4851,136090,601,67.3,1,0,0,0,0,0,0
474,1538148291,7837,520,4851,145101,484,61.9,1,0,0,0,0,0,0
475,1609841956,26237,721,4836,143862,484,18.43,1,0,0,0,0,0,0
476,1770505141,7337,535,4836,144646,502,65.91,0,1,0,0,0,0,3
477,1164459491,6513,549,4835,139199,528,74.24,0,0,0,0,1,0,1
478,1487751632,6097,683,4833,133615,630,79.27,1,0,0,0,0,0,0
479,1316169170,6540,650,4826,140976,599,73.79,1,0,0,0,0,0,0
480,1144482563,6891,635,4821,138630,564,69.96,1,0,0,0,0,0,0
481,1639283989,6219,806,4820,142560,764,77.5,0,1,0,0,0,0,3
482,1205818457,8381,1039,4818,137999,758,57.49,1,0,0,0,0,0,0
483,1811215254,7937,558,4818,130205,490,60.7,0,0,0,0,0,0,0
484,1568548345,8511,821,4816,135472,709,56.59,1,0,0,0,0,0,0
485,1679896104,7213,1165,4813,134972,1098,66.73,1,0,0,0,0,0,0
486,1124026513,34782,711,4811,137797,456,13.83,1,0,0,0,0,0,0
487,1811931546,38468,1350,4809,137258,446,12.5,1,0,0,0,0,0,0
488,1376638866,6189,440,4805,140138,401,77.64,0,0,0,0,0,0,0
489,1619168069,6779,588,4798,136063,457,70.78,0,1,0,0,0,0,3
490,1194714428,41208,1064,4797,135472,523,11.64,1,0,0,0,0,0,0
491,1316391055,7636,1143,4794,145882,1069,62.78,0,0,0,0,0,0,0
492,1265538797,6302,1318,4791,142503,1254,76.02,1,0,0,0,0,0,0
493,1730189580,8452,575,4791,141348,493,56.68,1,0,0,0,0,0,0
494,1609198753,7283,1022,4790,139426,994,65.77,0,1,0,0,0,0,3
495,1568406791,8334,809,4782,139492,645,57.38,0,0,0,0,0,0,0
496,1922062181,9853,702,4781,141238,611,48.52,1,0,0,0,0,0,0
497,1780011122,9032,957,4780,141374,923,52.92,0,0,0,0,1,0,1
498,1962414904,7168,430,4774,145734,387,66.6,0,0,0,0,0,0,0
499,1912227455,7563,846,4771,142925,770,63.08,1,0,0,0,0,0,0
500,1841580776,7461,886,4770,132346,816,63.93,1,1,1,1,1,1,2
501,1336224260,9361,659,4765,131988,541,50.9,1,0,0,0,0,0,0
502,1881935237,9436,522,4762,140239,488,50.47,0,0,0,0,0,0,0
503,1962457218,7700,392,4757,116797,312,61.78,1,0,0,0,0,0,0
504,1104816115,6565,916,4754,133443,818,72.41,1,0,0,0,0,0,0
505,1225099203,5731,571,4747,137123,541,82.83,1,0,0,0,0,0,0
506,1205911518,6706,727,4744,136600,691,70.74,1,0,0,0,0,0,0
507,1407851876,6799,485,4744,141255,407,69.77,0,0,0,0,0,0,0
508,1760866974,8753,377,4744,69774,368,54.2,0,0,0,0,0,0,0
509,1154580827,7349,1129,4742,138433,1013,64.53,1,0,0,0,0,0,0
510,1215914924,5494,479,4738,136874,448,86.24,1,0,0,0,0,0,0
511,1255369732,7960,566,4738,132976,539,59.52,1,0,0,0,0,0,0
512,1891736138,7489,743,4737,138062,658,63.25,1,0,0,0,0,0,0
513,1609912351,7517,352,4735,136428,324,62.99,1,0,0,0,0,0,0
514,1265491781,5907,674,4730,132350,603,80.07,1,1,1,1,1,1,2
515,1295721231,7714,747,4723,139563,598,61.23,1,0,0,0,0,0,0
516,1144479098,9104,598,4721,135085,585,51.86,0,0,0,0,1,0,1
517,1760734552,6695,576,4710,137712,548,70.35,0,0,0,0,0,0,0
518,1497704928,6297,1115,4707,136857,1038,74.75,1,0,0,0,0,0,0
519,1639362627,5816,983,4705,137963,936,80.9,0,0,0,0,0,0,0
520,1740287424,6232,760,4691,134189,640,75.27,1,0,0,0,0,0,0
521,1952340887,6431,450,4681,123425,423,72.79,1,0,0,0,0,0,0
522,1396161550,6316,649,4673,138541,631,73.99,0,0,0,0,1,0,1
523,1104832179,6196,702,4667,132097,611,75.32,0,0,0,0,0,0,0
524,1568677300,5431,580,4667,135939,540,85.93,1,0,0,0,0,0,0
525,1295703155,6189,747,4661,137989,702,75.31,1,0,0,0,0,0,0
526,1487995528,5939,506,4660,128790,482,78.46,0,0,0,0,0,0,0
527,1265518328,5332,370,4658,128981,353,87.36,1,0,0,0,0,0,0
528,1265517452,6542,593,4656,141876,523,71.17,1,0,0,0,0,0,0
529,1225088198,7022,723,4652,137573,672,66.25,1,0,0,0,0,0,0
530,1437190477,5714,1266,4652,137688,1197,81.41,0,0,0,0,0,0,0
531,1518135888,5521,618,4650,136152,509,84.22,1,0,0,0,0,0,0
532,1780637868,115535,1641,4633,68339,567,4.01,0,0,0,0,0,0,-1
533,1124073788,32302,760,4628,132244,437,14.33,1,0,0,0,0,0,0
534,1619956570,8541,702,4627,137473,634,54.17,1,0,0,0,0,0,0
535,1528183027,10952,468,4623,129197,441,42.21,1,0,0,0,0,0,0
536,1154406924,6994,879,4619,134381,836,66.04,0,0,0,0,1,0,1
537,1760598668,6124,454,4616,119975,417,75.38,1,0,0,0,0,0,0
538,1619930575,8297,632,4614,129995,575,55.61,1,0,0,0,0,0,0
539,1154524668,5869,588,4609,134110,556,78.53,1,0,0,0,0,0,0
540,1801089503,6679,817,4607,133512,588,68.98,1,0,0,0,0,0,0
541,1639177371,8877,1079,4605,132937,972,51.88,1,0,0,0,0,0,0
542,1447296199,7980,465,4599,131584,441,57.63,1,0,0,0,0,0,0
543,1578596995,5531,610,4598,133415,520,83.13,1,0,0,0,0,0,0
544,1609024835,7410,482,4593,135568,440,61.98,0,0,0,0,0,0,0
545,1174688121,15825,1271,4587,126386,654,28.99,1,0,0,0,0,0,0
546,1497716393,7358,568,4587,133452,507,62.34,1,0,0,0,0,0,0
547,1124027560,6500,542,4586,134950,513,70.55,0,0,0,0,0,0,0
548,1104005941,10475,454,4585,118418,345,43.77,1,0,0,0,0,0,0
549,1326031865,23214,631,4580,136273,433,19.73,1,0,0,0,0,0,0
550,1063450187,47298,1216,4574,113940,541,9.67,0,0,0,0,0,0,0
551,1023057833,6846,411,4571,139006,380,66.77,1,0,0,0,0,0,0
552,1295794006,7100,717,4565,139643,612,64.3,0,0,0,0,0,0,0
553,1679560536,6344,1219,4564,135630,1155,71.94,1,0,0,0,0,0,0
554,1184649907,6161,446,4562,122802,423,74.05,1,0,0,0,0,0,0
555,1518959501,6579,635,4562,133801,537,69.34,1,0,0,0,0,0,0
556,1558420893,5206,629,4561,132560,609,87.61,0,0,0,0,0,0,0
557,1346223211,5802,701,4555,134248,643,78.51,1,0,0,0,0,0,0
558,1679522379,7848,734,4552,133916,714,58.0,0,0,0,0,0,0,0
559,1033100227,6868,446,4545,134467,433,66.18,1,0,0,0,0,0,0
560,1831392109,11383,391,4545,128415,359,39.93,1,0,0,0,0,0,0
561,1376978858,7263,704,4544,133717,596,62.56,0,0,0,0,0,0,0
562,1932213568,6393,699,4537,133744,625,70.97,1,0,0,0,0,0,0
563,1457320566,7377,638,4534,134086,540,61.46,1,0,0,0,0,0,0
564,1841271467,7718,718,4533,133663,559,58.73,1,0,0,0,0,0,0
565,1073500260,6910,465,4532,120031,347,65.59,0,1,0,0,0,0,3
566,1477557270,8486,446,4515,125815,417,53.21,1,0,0,0,0,0,0
567,1043387624,7508,650,4505,134400,539,60.0,1,0,0,0,0,0,0
568,1225098163,8665,760,4502,131093,639,51.96,1,0,0,0,0,0,0
569,1508863572,7693,793,4499,139323,691,58.48,0,0,0,0,0,0,0
570,1841276714,6761,528,4489,122855,500,66.4,1,0,0,0,0,0,0
571,1376588996,6348,827,4486,131335,790,70.67,1,0,0,0,0,0,0
572,1053561811,7521,679,4482,123351,562,59.59,1,0,0,0,0,0,0
573,1649535063,5451,1290,4480,130965,1172,82.19,1,0,0,0,0,0,0
574,1902012966,7820,1278,4474,128676,968,57.21,0,0,0,0,1,0,1
575,1629001680,6030,813,4472,126162,768,74.16,1,0,0,0,0,0,0
576,1316122922,8384,1168,4471,131157,1029,53.33,1,0,0,0,0,0,0
577,1891968079,5374,1074,4470,130596,996,83.18,1,0,0,0,0,0,0
578,1124207154,7024,684,4467,127821,589,63.6,1,0,0,0,0,0,0
579,1811027055,6104,547,4454,123034,514,72.97,0,1,0,0,0,0,3
580,1215954169,5649,589,4453,133461,539,78.83,1,0,0,0,0,0,0
581,1629046842,5596,436,4451,132755,412,79.54,1,0,0,0,0,0,0
582,1083016372,6206,606,4450,132670,546,71.7,0,0,0,0,0,0,0
583,1801904636,53095,1420,4447,126573,583,8.38,1,0,0,0,0,0,0
584,1649334475,6684,239,4446,127940,233,66.52,1,0,0,0,0,0,0
585,1497803308,5499,690,4440,132180,636,80.74,0,0,0,0,0,0,0
586,1124089453,8861,437,4436,122929,415,50.06,1,0,0,0,0,0,0
587,1922205939,6677,530,4436,127219,476,66.44,1,0,0,0,0,0,0
588,1992784284,7238,694,4435,133689,633,61.27,1,0,0,0,0,0,0
589,1831159037,6929,566,4428,121948,534,63.91,1,0,0,0,0,0,0
590,1912004649,5551,560,4425,130652,525,79.72,1,0,0,0,0,0,0
591,1861943375,5893,542,4422,127899,527,75.04,0,1,0,0,0,0,3
592,1356340947,6480,1316,4421,132743,1101,68.23,0,0,0,0,0,0,0
593,1609187152,6983,466,4419,133753,436,63.28,0,1,0,0,0,0,3
594,1437110236,6087,469,4418,130672,430,72.58,1,0,0,0,0,0,0
595,1477546166,5676,1092,4412,131492,1044,77.73,1,0,0,0,0,0,0
596,1952508665,6899,616,4408,129636,545,63.89,0,0,0,0,0,0,0
597,1639271331,6416,1164,4407,128301,1083,68.69,1,0,0,0,0,0,0
598,1205990983,9389,414,4404,123293,351,46.91,0,0,0,0,0,0,0
599,1447222856,5984,1199,4395,128738,1108,73.45,0,0,0,0,0,0,0
600,1083610810,6924,488,4392,125701,352,63.43,0,0,0,0,0,0,0
601,1124153754,5491,963,4392,128016,884,79.99,1,0,0,0,0,0,0
602,1538167408,6138,511,4386,127865,444,71.46,1,0,0,0,0,0,0
603,1548264179,6925,767,4386,128004,599,63.34,1,0,0,0,0,0,0
604,1922181932,7886,495,4385,131109,451,55.6,0,0,0,0,0,0,0
605,1649248246,5299,576,4383,124063,515,82.71,0,0,0,0,0,0,0
606,1881999563,6593,843,4383,129348,788,66.48,1,0,0,0,0,0,0
607,1861654659,6975,1131,4382,123937,955,62.82,0,0,0,0,0,0,0
608,1508869603,4917,577,4379,130833,568,89.06,1,0,0,0,0,0,0
609,1164451761,7847,643,4371,119603,597,55.7,1,0,0,0,0,0,0
610,1700110822,8777,431,4365,128783,396,49.73,1,0,0,0,0,0,0
611,1316993454,4756,579,4361,130555,559,91.69,1,0,0,0,0,0,0
612,1073514154,7632,510,4358,128873,464,57.1,1,0,0,0,0,0,0
613,1124017298,6267,858,4356,118925,786,69.51,1,0,0,0,0,0,0
614,1255747242,5610,495,4340,129477,463,77.36,0,1,0,0,0,0,3
615,1568553592,12793,318,4335,129334,255,33.89,1,0,0,0,0,0,0
616,1922039155,5394,357,4328,74919,301,80.24,1,0,0,0,0,0,0
617,1689754822,94513,1728,4326,51545,551,4.58,1,0,0,0,0,0,0
618,1518944834,10640,600,4317,124508,529,40.57,1,0,0,0,0,0,0
619,1861410995,6896,917,4313,114034,802,62.54,1,0,0,0,0,0,0
620,1235459413,6242,518,4309,122621,454,69.03,0,0,0,0,0,0,0
621,1376740191,7899,1043,4308,120387,927,54.54,1,0,0,0,0,0,0
622,1912013699,4719,678,4305,126384,615,91.23,1,0,0,0,0,0,0
623,1952466567,6297,632,4292,129421,546,68.16,1,0,0,0,0,0,0
624,1245285741,6071,289,4290,122653,274,70.66,1,0,0,0,0,0,0
625,1780656298,7622,952,4286,128048,739,56.23,1,0,0,0,0,0,0
626,1336453315,8064,908,4281,124768,871,53.09,0,0,0,0,0,0,0
627,1891783072,6571,823,4280,120155,723,65.13,1,0,0,0,0,0,0
628,1942514203,6900,686,4277,126461,586,61.99,1,0,0,0,0,0,0
629,1902900582,8497,496,4276,119803,451,50.32,1,0,0,0,0,0,0
630,1407841612,5577,349,4275,78838,326,76.65,1,0,0,0,0,0,0
631,1659331767,8532,800,4274,127003,584,50.09,1,0,0,0,0,0,0
632,1053744524,5989,549,4268,119735,479,71.26,1,1,1,1,1,1,2
633,1881622314,26687,761,4267,125061,449,15.99,0,0,0,0,0,0,0
634,1528207255,6325,572,4261,126427,530,67.37,0,0,0,0,0,0,0
635,1801907605,5417,856,4260,126014,800,78.64,0,0,0,0,1,0,1
636,1275775736,5513,424,4253,123160,400,77.14,1,0,0,0,0,0,0
637,1952345423,6577,562,4252,125771,542,64.65,1,0,0,0,0,0,0
638,1659559789,6962,610,4250,116221,526,61.05,0,0,0,0,0,0,0
639,1821050881,6228,233,4248,66578,211,68.21,1,0,0,0,0,0,0
640,1720138696,5981,657,4241,117777,583,70.91,1,0,0,0,0,0,0
641,1417247446,4907,663,4232,123511,608,86.24,1,0,0,0,0,0,0
642,1548242399,7510,507,4232,124995,440,56.35,1,0,0,0,0,0,0
643,1972978377,6315,1088,4232,122161,1015,67.02,0,0,0,0,0,0,0
644,1568896165,7093,601,4226,117757,538,59.58,0,0,0,0,0,0,0
645,1104804418,6804,784,4224,111826,748,62.08,0,0,0,0,0,0,0
646,1740269612,5736,466,4223,126607,443,73.62,1,0,0,0,0,0,0
647,1366752586,5879,413,4222,113245,388,71.81,0,1,0,0,0,0,3
648,1023236478,6256,1056,4221,126989,860,67.47,1,0,0,0,0,0,0
649,1023202280,6691,767,4205,123136,672,62.85,1,0,0,0,0,0,0
650,1851581789,5597,544,4202,124308,508,75.08,0,0,0,0,0,0,0
651,1992824007,7042,1287,4197,120395,1170,59.6,0,0,0,0,0,0,0
652,1861505570,6110,1009,4196,122162,942,68.67,1,0,0,0,0,0,0
653,1598708141,6697,407,4194,125409,371,62.63,0,0,0,0,1,0,1
654,1386696615,8997,592,4193,109036,406,46.6,1,0,0,0,0,0,0
655,1295757904,6276,1175,4191,123565,881,66.78,0,0,0,0,0,0,0
656,1700818804,6747,835,4178,119426,817,61.92,1,0,0,0,0,0,0
657,1083616635,6543,504,4177,122909,457,63.84,1,0,0,0,0,0,0
658,1487641924,5702,587,4177,126676,510,73.25,1,0,0,0,0,0,0
659,1497991913,6520,550,4175,123311,492,64.03,0,0,0,0,1,0,1
660,1093003493,5552,503,4174,123581,479,75.18,0,0,0,0,1,0,1
661,1558425710,5814,470,4173,124799,454,71.78,1,0,0,0,0,0,0
662,1730267188,6251,204,4165,124792,196,66.63,1,0,0,0,0,0,0
663,1558557546,7871,610,4164,123184,456,52.9,0,0,0,0,1,0,1
664,1760643498,7098,881,4159,118498,829,58.59,1,0,0,0,0,0,0
665,1528023298,5780,579,4154,122352,540,71.87,1,0,0,0,0,0,0
666,1922297464,6366,694,4150,124139,597,65.19,0,0,0,0,1,0,1
667,1568456473,5236,453,4147,122529,444,79.2,1,0,0,0,0,0,0
668,1114969359,12068,1214,4143,123925,641,34.33,1,0,0,0,0,0,0
669,1710280581,6845,674,4133,121087,618,60.38,0,0,0,0,1,0,1
670,1780709493,5740,373,4133,121251,357,72.0,1,0,0,0,0,0,0
671,1306162037,6095,1130,4131,116487,1076,67.78,1,0,0,0,0,0,0
672,1003216623,6956,775,4127,123033,726,59.33,0,0,0,0,0,0,0
673,1326010737,6542,616,4127,121020,525,63.08,0,0,0,0,0,0,0
674,1699074823,4951,619,4125,107955,494,83.32,0,0,0,0,0,0,0
675,1699754325,5845,593,4122,122038,509,70.52,1,0,0,0,0,0,0
676,1710921119,9650,355,4121,115393,342,42.7,1,0,0,0,0,0,0
677,1952437345,4702,543,4121,122544,505,87.64,1,0,0,0,0,0,0
678,1043221492,48441,1375,4120,120506,600,8.51,1,0,0,0,0,0,0
679,1114180882,6212,510,4120,116276,432,66.32,0,0,0,0,0,0,0
680,1740299072,4674,320,4120,119588,317,88.15,1,0,0,0,0,0,0
681,1225015456,5726,444,4116,121502,379,71.88,1,0,0,0,0,0,0
682,1558698431,5738,938,4115,121222,823,71.71,0,0,0,0,0,0,0
683,1033111778,8538,1453,4114,121257,1132,48.18,0,0,0,0,0,0,0
684,1649497256,4761,400,4114,36219,376,86.41,0,0,0,0,1,0,1
685,1033192893,29225,579,4110,121064,430,14.06,1,0,0,0,0,0,0
686,1376715136,7212,459,4109,117155,442,56.97,0,0,0,0,0,0,0
687,1538157334,5138,490,4107,120686,452,79.93,1,0,0,0,0,0,0
688,1457310773,5908,476,4103,120206,433,69.45,0,0,0,0,1,0,1
689,1467439166,6366,701,4103,128262,605,64.45,1,0,0,0,0,0,0
690,1477547883,5278,386,4103,118828,356,77.74,1,0,0,0,0,0,0
691,1942249578,5964,344,4102,120369,316,68.78,1,0,0,0,0,0,0
692,1861457509,6232,565,4092,112118,483,65.66,1,0,0,0,0,0,0
693,1649381146,5424,652,4086,119419,598,75.33,1,0,0,0,0,0,0
694,1669439600,7817,628,4085,117815,485,52.26,1,0,0,0,0,0,0
695,1750578035,5847,1030,4083,119380,901,69.83,0,0,0,0,0,0,0
696,1043335136,9015,1250,4078,120272,1042,45.24,0,0,0,0,0,0,0
697,1710004544,5525,930,4076,118668,851,73.77,0,0,0,0,0,0,0
698,1063472066,7607,553,4072,121129,462,53.53,1,0,0,0,0,0,0
699,1326027236,5883,443,4064,115097,402,69.08,1,0,0,0,0,0,0
700,1740335702,7612,994,4061,70938,714,53.35,0,0,0,0,0,0,0
701,1861883761,5220,491,4060,109303,450,77.78,0,0,0,0,1,0,1
702,1265883557,8200,561,4058,118242,485,49.49,0,0,0,0,0,0,0
703,1861445868,4683,593,4056,118787,575,86.61,0,0,0,0,0,0,0
704,1295932457,5959,475,4055,109921,446,68.05,0,0,0,0,0,0,0
705,1134202880,13633,662,4052,126494,377,29.72,1,0,0,0,0,0,0
706,1588972954,5124,301,4047,121239,293,78.98,0,0,0,0,0,0,0
707,1376504894,5146,343,4038,100611,339,78.47,1,0,0,0,0,0,0
708,1154348191,6605,571,4037,119711,481,61.12,1,0,0,0,0,0,0
709,1992703805,5867,672,4030,119118,626,68.69,1,0,0,0,0,0,0
710,1366734071,6228,770,4024,115611,741,64.61,1,0,0,0,0,0,0
711,1144238429,6427,785,4021,118633,716,62.56,1,0,0,0,0,0,0
712,1477946143,7474,733,4018,119963,644,53.76,0,0,0,0,0,0,0
713,1760496574,5732,475,4004,116870,434,69.85,1,0,0,0,0,0,0
714,1750311726,5939,856,4002,103827,778,67.39,0,0,0,0,0,0,0
715,1720021884,5422,402,4000,119782,394,73.77,1,0,0,0,0,0,0
716,1902894678,7195,603,4000,110443,461,55.59,1,0,0,0,0,0,0
717,1336437581,6438,508,3999,116798,466,62.12,1,0,0,0,0,0,0
